basis_order,basis_field_order,ω,R,particle_radius,c_particle,ρ_particle,separation_ratio,volume_fraction,μ,σ,nb_iterations,μeff,μeff0
10,4,1.295,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.29838948949786454 + 0.1207883936534303im,-0.29687290762798524 + 0.11824581862878833im,-0.3007410954146071 + 0.12120875708883055im,-0.29512998624768744 + 0.1110873117239644im,-0.29748176477765464 + 0.12177452805208805im","0.06529286427079338 + 0.0841537405621212im,0.059176109815490006 + 0.057146376567211214im,0.056295092675245115 + 0.05722267205017905im,0.051706604415352235 + 0.05486783925107041im,0.04936952773895803 + 0.056320187854703725im","800,400,400,400,400","-0.30086316997769363 + 0.1245296738039189im,-0.2970405354778458 + 0.11579723920874178im,-0.2997517516554828 + 0.12493153337793671im,-0.2964858318632331 + 0.11485935621401341im,-0.2961199430649876 + 0.12543087559846514im","-0.23864648685030426 - 0.1538427671154892im,-0.23704129760295473 - 0.15824742617089757im,-0.23712359708874092 - 0.15340847877300262im,-0.23723081816951821 - 0.158200110613179im,-0.23254633738034852 - 0.1524610350863981im"
10,4,1.31,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.3018923297319523 + 0.12339734789442602im,-0.30282073942359394 + 0.1102954927328498im,-0.30279896830471675 + 0.12481936070290182im,-0.30049010709360857 + 0.11248345636353635im,-0.29460283693912226 + 0.11586453636957597im","0.06983368766980419 + 0.07482916598479307im,0.05590848292158577 + 0.05374624161593283im,0.052498012625508954 + 0.05284360643701384im,0.05087588473736598 + 0.055284015780829im,0.04869723040115021 + 0.05339833427431531im","600,400,400,400,400","-0.2996955142134601 + 0.12461816238926295im,-0.299722945770859 + 0.11465563074674623im,-0.2985246742691368 + 0.12456538542897523im,-0.29928152755662907 + 0.11466545216331829im,-0.29499576754344314 + 0.1236369017604558im","-0.2337910107938231 - 0.15290567959042553im,-0.2376536375515083 - 0.15807801427197657im,-0.23238545204506383 - 0.15269809491672354im,-0.2375883549851738 - 0.15756654060453512im,-0.22857676146228306 - 0.15244991128294502im"
10,4,1.325,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.3023764204480479 + 0.1229007415124628im,-0.30707125263586504 + 0.11534264109260502im,-0.30225601703762384 + 0.1232692910211446im,-0.3068533395222457 + 0.12094133810751127im,-0.29992323726390374 + 0.11473245070601566im","0.06586667280744925 + 0.08082275395653621im,0.05611021698307157 + 0.05424180572901145im,0.052498078651031774 + 0.05492695008337263im,0.04765293708685885 + 0.05719154725786384im,0.05120434479484111 + 0.05361357103725868im","800,400,400,400,400","-0.29867108005430654 + 0.12301879161720365im,-0.30224256871155325 + 0.11521254509806908im,-0.2976209597809774 + 0.12254895372717234im,-0.301557431166589 + 0.11603613195278135im,-0.29469506404139495 + 0.1205538090848209im","-0.23963699318555712 - 0.14689595924002025im,-0.24774836326618788 - 0.1511132163300309im,-0.23855464536899965 - 0.14697115831256605im,-0.24702561261810227 - 0.15017407248857093im,-0.23598308530296064 - 0.14746076649631779im"
10,4,1.34,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.29613548678073787 + 0.11656167407678054im,-0.3061105975749163 + 0.11405849263690798im,-0.29660754504757886 + 0.11926996512401969im,-0.29870043777597904 + 0.11864291719960014im,-0.29398791940074454 + 0.1165721747537077im","0.06342749269989532 + 0.07896800642258205im,0.05612992704003876 + 0.05371445612821291im,0.05413030811963065 + 0.05668635247033204im,0.04916736385792953 + 0.05182428137940446im,0.04894054384654381 + 0.051454927974232484im","800,400,400,400,400","-0.2984416412195752 + 0.1201724716545993im,-0.30395899800918796 + 0.11699183867103252im,-0.29763901692796546 + 0.11945711396417591im,-0.30280572806320066 + 0.11824412981994792im,-0.29557593951565087 + 0.11706982482985638im","-0.23430564738374765 - 0.14925120902444186im,-0.24365317096068936 - 0.1511974629961802im,-0.23366916229876888 - 0.14943897805729617im,-0.2421107717520751 - 0.15006031690183078im,-0.23244821457185944 - 0.15008433900230725im"
10,4,1.355,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.3031292112421089 + 0.11719025731845169im,-0.3065231378115124 + 0.11949724716058699im,-0.2992533370829977 + 0.11091155819241831im,-0.30233524776790593 + 0.12115965518517521im,-0.3029123500683746 + 0.11630185613557907im","0.0642724309270772 + 0.07214836096950855im,0.052806653693126406 + 0.05419173771245264im,0.050772248495746596 + 0.05536888399459133im,0.04987348073718009 + 0.05425371256418632im,0.05025127026351713 + 0.05394391874491121im","600,400,400,400,400","-0.29934509817086585 + 0.11691304834124788im,-0.304561392115628 + 0.11913643417194927im,-0.2988212014876627 + 0.116189726880268im,-0.3029162642664759 + 0.12032665766991557im,-0.2975648526959499 + 0.11415440550645452im","-0.23506262353585133 - 0.14759189255696417im,-0.2426633252669686 - 0.1465802779298136im,-0.23484223233898094 - 0.14779957524578605im,-0.24040532695755645 - 0.14549724794322158im,-0.23466838493888775 - 0.14829264697754846im"
10,4,1.37,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.30014189863296586 + 0.11606694506358231im,-0.3012328791992059 + 0.11934786758068183im,-0.3024342585369915 + 0.11178776989682582im,-0.3008134460802202 + 0.11983423883399853im,-0.2999097123894449 + 0.11102861569539446im","0.06407737370059202 + 0.07476974106168699im,0.05477883827446746 + 0.051960503668354946im,0.051957467440373696 + 0.052321775466392946im,0.04882100446635258 + 0.053684997142475904im,0.048945614393609053 + 0.0523524945093102im","800,400,400,400,400","-0.3012927706485795 + 0.11416610044451002im,-0.3041649791805771 + 0.1207122842074402im,-0.30097828490925593 + 0.11365490380385344im,-0.30219684273595226 + 0.12141387185352247im,-0.30019879699452817 + 0.11254005308936423im","-0.2389932876301803 - 0.1463902978608699im,-0.24246408299626085 - 0.1427758581119509im,-0.23903278327261318 - 0.14649273992954678im,-0.23982070069054812 - 0.1419872090356488im,-0.23930058073219515 - 0.14650745581404717im"
10,4,1.385,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.306523561997052 + 0.11065212183855788im,-0.3066063374489438 + 0.12160744233800036im,-0.3062512548716848 + 0.1091623268879715im,-0.30575289362318725 + 0.12118578955157538im,-0.3036617242328383 + 0.10489461481289247im","0.06886204087811346 + 0.0756951307556771im,0.0592633216373463 + 0.05298964918806695im,0.05492564268988483 + 0.054145841258475776im,0.05416432292665184 + 0.053572632226089635im,0.04903341214476954 + 0.05093110593800906im","800,400,400,400,400","-0.3038153078421266 + 0.11263449209040585im,-0.30325151135658107 + 0.1210259659409527im,-0.3035724067501872 + 0.11246732904228504im,-0.30124661325904295 + 0.12101273748714554im,-0.30280421768960036 + 0.11249683440535618im","-0.24089348407634187 - 0.1437725458585519im,-0.23911671321630723 - 0.1388808290711925im,-0.24096979313834446 - 0.14368111218128357im,-0.23656984605193634 - 0.13851947332105932im,-0.24097955174059485 - 0.14306143263546794im"
10,4,1.4,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.3074834074671861 + 0.11208960961737048im,-0.30100052426763485 + 0.11535448932881326im,-0.306164142589221 + 0.11171808820394069im,-0.29755526915610725 + 0.12231503830043158im,-0.30230773156047747 + 0.11088397438495093im","0.06766574925087081 + 0.07435435062452199im,0.057600071681680284 + 0.05096749491414753im,0.0507851726868633 + 0.05280717803288267im,0.046146556645548585 + 0.050599445394082815im,0.0474966118135122 + 0.04996999585178037im","800,400,400,400,400","-0.30624675152076 + 0.11257372595557512im,-0.30248176779222935 + 0.1198461347322547im,-0.30592444810837754 + 0.1127581145973447im,-0.30073226193729696 + 0.11915121353903467im,-0.3047447585027249 + 0.11376610533532507im","-0.24532053635503645 - 0.1411929856253519im,-0.23897639020244402 - 0.13662330597788852im,-0.24521828759897624 - 0.1408952895543574im,-0.23692168360601829 - 0.13669949685761879im,-0.2444123570177353 - 0.13971608687256662im"
10,4,1.415,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.3106249625706138 + 0.11473221020440985im,-0.30014767216961447 + 0.11690050155130517im,-0.3123496324339423 + 0.1084273397342162im,-0.30137502109155173 + 0.11524611216448885im,-0.3045177411644689 + 0.11910606231758751im","0.06608436597788396 + 0.06808154965619834im,0.05745850755839654 + 0.050180346459939386im,0.052187205502886864 + 0.05275210094452887im,0.04944187593522239 + 0.05220645623387628im,0.05113471654621095 + 0.051387276987258944im","600,400,400,400,400","-0.3079748780844816 + 0.11372763294770592im,-0.30244951668482073 + 0.11745812886147002im,-0.3074660135360916 + 0.11415404596047547im,-0.3011463568147232 + 0.1163414051421267im,-0.3056465015754952 + 0.11566921998767636im","-0.2475346627386955 - 0.13748949891676185im,-0.23871654018052263 - 0.13480223252073953im,-0.2471050750754949 - 0.13704504857977726im,-0.23741875776047355 - 0.13517238495287237im,-0.24520532981958357 - 0.13557522692951132im"
10,4,1.43,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.3096049772130056 + 0.11467797219730737im,-0.3053981996732624 + 0.1096975597466761im,-0.31063961038696003 + 0.11327315550535612im,-0.3071319854562116 + 0.11178888701967471im,-0.30777626315329726 + 0.11653238271002143im","0.06799591356037848 + 0.06902552258141342im,0.05966406434048971 + 0.04898593896825894im,0.054873134995749424 + 0.05168761430503237im,0.04970384279695784 + 0.05217145698249057im,0.05115094948020678 + 0.04983629234044791im","600,400,400,400,400","-0.3086654617132319 + 0.1154384498359549im,-0.30346615313854536 + 0.11454065262074445im,-0.3079442508085046 + 0.1159257609268889im,-0.30263350561122954 + 0.11338298992008995im,-0.30552293913913786 + 0.11734955004903018im","-0.24838458570744967 - 0.1333683489425575im,-0.23994238175445218 - 0.13342977163900402im,-0.24759456525681808 - 0.13288587161856652im,-0.2394110489900735 - 0.13386740039194164im,-0.24469557488179702 - 0.13148394841324637im"
10,4,1.445,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.3087638392444106 + 0.11587613366437254im,-0.31022448237393774 + 0.11045325590816626im,-0.3087830590299504 + 0.11684831430991im,-0.3116881076661045 + 0.10748483081118215im,-0.3090887929894945 + 0.11890130560981521im","0.06553904398138963 + 0.0790244489994943im,0.06074182673548929 + 0.05449202092985405im,0.05206876082335076 + 0.053251475942455im,0.049864805316221686 + 0.04738563754322829im,0.05168555215534484 + 0.05164925580189261im","800,400,400,400,400","-0.3083777336967831 + 0.11688677277643923im,-0.3054500230321076 + 0.11191451223725027im,-0.307505228180763 + 0.1172484069682867im,-0.30494277649603196 + 0.11108019994541816im,-0.3047578496614848 + 0.11806309313368525im","-0.24701933764392126 - 0.12907539243885485im,-0.2416485146557023 - 0.1317865307601129im,-0.24595894399293716 - 0.12867376283578735im,-0.24165959596743447 - 0.1320506608717012im,-0.24249067054625073 - 0.1276657512253485im"
10,4,1.46,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.3083639497020623 + 0.11903293625506554im,-0.31123036384902353 + 0.109758289694692im,-0.30774325028931254 + 0.11759257399252031im,-0.3140484555310058 + 0.11099379319876417im,-0.30435760822447555 + 0.11586338894114315im","0.0663598745181553 + 0.06971910919566027im,0.06001717685621142 + 0.04957794659370593im,0.054664797644419894 + 0.05303959880251882im,0.04955393494197375 + 0.05296821611669915im,0.05066953652628439 + 0.05319093254246118im","600,400,400,400,400","-0.30753485790821644 + 0.11737733304718664im,-0.30796111003052773 + 0.11025639940017724im,-0.3066322306347523 + 0.11748486022363074im,-0.30752434216885566 + 0.10997232150771183im,-0.3039596532126032 + 0.11742092516141667im","-0.2457125331417432 - 0.12549078743942446im,-0.24500026531654817 - 0.12989750859039914im,-0.2445560488635927 - 0.12525853405826176im,-0.2451772534372445 - 0.12982481619472122im,-0.24111208460432318 - 0.12483575911455222im"
10,4,1.475,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.30735927576769556 + 0.11459194380791514im,-0.31176291628199104 + 0.11023112563948935im,-0.3066771560099769 + 0.11283825631772691im,-0.310632257430662 + 0.10789131450950608im,-0.30549739529023645 + 0.11289194029407336im","0.06743985324653388 + 0.07046511064399061im,0.06120383843426667 + 0.04792410963718283im,0.05392739807724275 + 0.05037686209398319im,0.05040289416699311 + 0.04872125002605405im,0.05112245144913661 + 0.05242937189414338im","600,400,400,400,400","-0.3067613653314438 + 0.11657131684680443im,-0.3103642166697389 + 0.10987532714287034im,-0.3059625168538141 + 0.11639415169141468im,-0.3097312893328578 + 0.11016550565646639im,-0.303738914901608 + 0.11550296608456649im","-0.24467772045902092 - 0.12274770521399257im,-0.24871272783257573 - 0.12733296308555095im,-0.24362786298899713 - 0.12271813676480538im,-0.24865524241234324 - 0.12687909328816593im,-0.24078565832973045 - 0.12288541864966024im"
10,4,1.49,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.30586525803498094 + 0.11343444720715688im,-0.31669916253430075 + 0.10910695799653405im,-0.3064915874668315 + 0.11358120981906925im,-0.3135471357301748 + 0.11154893827851108im,-0.3084392302222733 + 0.10682478485977644im","0.07204682947152702 + 0.06903606320135967im,0.059465745835775276 + 0.04862944636914196im,0.05548399211585681 + 0.05074783859718197im,0.0518825542308277 + 0.05404171708720695im,0.051620545188361094 + 0.051143019855883425im","600,400,400,400,400","-0.30665253987292973 + 0.11458834815285637im,-0.3120636623073495 + 0.11062468170224996im,-0.30605405752285125 + 0.11419732731304438im,-0.3110559912390147 + 0.11131745534297881im,-0.3044909791199848 + 0.11281017274012885im","-0.24302906069807706 - 0.1204873865715426im,-0.2503484973651177 - 0.12366827116478685im,-0.24225598098793802 - 0.12062398352272685im,-0.24975213442566332 - 0.12292653826282314im,-0.24040557059230222 - 0.12118574765523923im"

