basis_order,basis_field_order,ω,R,particle_radius,c_particle,ρ_particle,separation_ratio,volume_fraction,μ,σ,nb_iterations,μeff,μeff0
5,4,1.31,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.47050623154725135 - 0.0674097129363386im,-0.47481178464658635 - 0.0581432490593919im,-0.4687571427412812 - 0.06717527566690686im,-0.4711414746329973 - 0.059723375436576256im,-0.4712544179289697 - 0.06957543826722051im","0.07867825538392434 + 0.07803578113724595im,0.06658095523653257 + 0.06040499301206057im,0.06274512180388342 + 0.05932592627366165im,0.05905283705569922 + 0.058705416173025646im,0.0603353562305605 + 0.05507335744449201im","2200,1700,1300,1500,1000","-0.46061408279025556 - 0.06968126476279572im,-0.46544104376106354 - 0.058845423219769835im,-0.4610578685079598 - 0.07034535073387535im,-0.46268979439890345 - 0.05889141409058507im,-0.462545858930302 - 0.07154162860977634im","-0.2988592208289876 + 0.0911527615322052im,-0.30992384228058456 + 0.09141601302691314im,-0.29821459178376014 + 0.09049185539981268im,-0.3083727940590875 + 0.09256565908602994im,-0.2971169102199237 + 0.08862950679959551im"
5,4,1.325,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.47207171844512186 - 0.06556479292077044im,-0.4723874004664681 - 0.0552977118171546im,-0.4720446387646669 - 0.06824703712539353im,-0.46860088212923073 - 0.05792394881849367im,-0.4722276757474045 - 0.06699713307091552im","0.0815627008975858 + 0.07525477726589597im,0.06622827086641811 + 0.062165342727779814im,0.06306900120004917 + 0.05724599506725634im,0.060456453447660284 + 0.05570689483591166im,0.059301865996052174 + 0.055606025594355825im","2100,2000,1100,1500,1100","-0.4639652649700967 - 0.06953417754843211im,-0.4615562700399554 - 0.05790055674622264im,-0.46443438755705563 - 0.06965368408448057im,-0.45892583547395926 - 0.05899638118116522im,-0.46550532031157976 - 0.06926404671058484im","-0.2945279125599951 + 0.09202532086415324im,-0.30352432461823114 + 0.09633605864689451im,-0.2943702902944423 + 0.09151370753396146im,-0.3011090700903377 + 0.09708213988501001im,-0.2944932945355895 + 0.09037508300059181im"
5,4,1.34,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4731057098603452 - 0.06661509802056924im,-0.4659181725782163 - 0.05934403750013286im,-0.47563057225025585 - 0.06471444377290113im,-0.46441736769158254 - 0.05844749967690768im,-0.4801443125376223 - 0.06518698502952414im","0.08064442164745159 + 0.07486996457843446im,0.07015142760197422 + 0.05941290138867441im,0.06250111163226117 + 0.05694179011921922im,0.06203312164798981 + 0.057060649165755886im,0.058388638090334725 + 0.05730814008413323im","2000,1600,1200,1500,1200","-0.46766738960183896 - 0.06593768792830705im,-0.45909743411998416 - 0.057562043594793534im,-0.467865404520742 - 0.06560255037104248im,-0.4571775286196633 - 0.05946138044458844im,-0.46777260553902617 - 0.06413804236457642im","-0.2938818317204102 + 0.09387125089921991im,-0.2980245787156982 + 0.10053595984917907im,-0.29402805752550953 + 0.09364077553740947im,-0.29514845713803495 + 0.10065964909217733im,-0.2946527049317524 + 0.09346451932759177im"
5,4,1.355,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.47538221460755437 - 0.06287701202284521im,-0.4666899586552572 - 0.06178782360853327im,-0.4791953404515303 - 0.0613932696402533im,-0.4654388731879666 - 0.06385928310972211im,-0.4744648686435074 - 0.062434415754773494im","0.0813440071081673 + 0.07622154737372018im,0.06649587909681626 + 0.060122687323143076im,0.06541500165211082 + 0.056278860932356886im,0.06182158394090456 + 0.052814189831067906im,0.05777058388228814 + 0.05499669146706572im","2400,1500,1300,1100,1300","-0.46951614045116885 - 0.06159008150119166im,-0.4579065768194878 - 0.059243498937404736im,-0.4692529511112014 - 0.06103208718622959im,-0.45700563399320293 - 0.06144927389611888im,-0.4676630955427988 - 0.059319615432653114im","-0.29182305137988324 + 0.09670686072695676im,-0.2899469776496814 + 0.10328073621083168im,-0.2920032985003745 + 0.09678926430459003im,-0.2871638750694916 + 0.10275686588979836im,-0.29229248513085926 + 0.09748492800082945im"
5,4,1.37,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4736701303563894 - 0.05920937337285531im,-0.46431417674525144 - 0.061549936309139304im,-0.47662505637085506 - 0.06022135246732613im,-0.46656335542344046 - 0.06586964369719875im,-0.47182763598181127 - 0.05557399396854832im","0.08111011554753284 + 0.07681937822568871im,0.06736464622129858 + 0.059941575853674676im,0.06295692453271318 + 0.0573511987177257im,0.06095125091409891 + 0.05643898465528554im,0.05926056518966479 + 0.05491573321289922im","2700,1500,1400,1200,1600","-0.4677694431144771 - 0.05963993567239396im,-0.45713601628525824 - 0.06389720176878048im,-0.46700631830560824 - 0.05915099413081937im,-0.45721053926963545 - 0.06583372050758475im,-0.4640663040044743 - 0.05805688344558676im","-0.2899395635789826 + 0.10062685772970888im,-0.28288706367879674 + 0.10496115373211622im,-0.2899021131285271 + 0.10094484763815982im,-0.2806747170383616 + 0.10398929932387074im,-0.28921409668935516 + 0.10214294938672779im"
5,4,1.385,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4730493600282315 - 0.06030092934375537im,-0.4683687751012607 - 0.0666529401953773im,-0.47222169300818195 - 0.058362892588558424im,-0.4674444030905693 - 0.0680237124349394im,-0.4663674558169498 - 0.05816492434744788im","0.08088419937649205 + 0.07618331709458272im,0.06672857177117723 + 0.060681501507482555im,0.06420978905793877 + 0.05823325531701107im,0.058779615516065024 + 0.05519368056209394im,0.05811218554361422 + 0.054655717130510255im","2500,1400,1600,1100,1400","-0.4651294119526163 - 0.057011064718738604im,-0.459058760608511 - 0.0661918617679206im,-0.4640264208600899 - 0.05684007565321136im,-0.4597643589380348 - 0.06739244152079155im,-0.4604134326314221 - 0.05695186568884675im","-0.28622967979799235 + 0.10507385362938328im,-0.27647075775598506 + 0.10589245769406565im,-0.28581348388419275 + 0.10547613797402879im,-0.2751089668745542 + 0.10479400154341896im,-0.2838701440852218 + 0.10666352654530793im"
5,4,1.4,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.468146588054016 - 0.05861898806667669im,-0.4702634712024902 - 0.06848943813031895im,-0.46836377955179714 - 0.05709393639478468im,-0.47104624110403476 - 0.06825826979094951im,-0.46369151458489555 - 0.05799617897553965im","0.0810521650091819 + 0.0758296011422162im,0.06612595615401118 + 0.05791709609203296im,0.06197096118209492 + 0.05677928101034457im,0.06021757349959168 + 0.05540697649895903im,0.05909303433523869 + 0.05306964633686104im","2600,1200,1600,1100,1400","-0.46223730194014045 - 0.05495484742507452im,-0.46261177460573044 - 0.06574307809802117im,-0.4610597176980093 - 0.05522361570264229im,-0.46341692619281805 - 0.06601709022798542im,-0.4576314909850341 - 0.05668205651817283im","-0.28083697809031066 + 0.10945040661278731im,-0.27156043268168173 + 0.10677347198342704im,-0.28001742667318685 + 0.10977068244281536im,-0.27104742915661356 + 0.10587352946759873im,-0.276965427038215 + 0.11048349622743509im"
5,4,1.415,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.46701095654869457 - 0.06060408949200762im,-0.47214841717202305 - 0.0637471564097508im,-0.4625706832775389 - 0.06141841687012427im,-0.4723644239661777 - 0.06544618834506266im,-0.46164502997687823 - 0.06198255058661642im","0.08124947403628072 + 0.07343853911827296im,0.06739501135950061 + 0.05780763379246368im,0.06302701030922982 + 0.05469713333523245im,0.0596419389831222 + 0.05565739327950488im,0.05810779204570064 + 0.05328016023108017im","2300,1400,1300,1200,1200","-0.4574899044202477 - 0.057954261714016804im,-0.4639272402606056 - 0.06661359690062511im,-0.4564920309416574 - 0.05863467278440313im,-0.46427374992314635 - 0.06608470799625718im,-0.4539486849957627 - 0.06113487236847264im","-0.274747780709286 + 0.11330488259132888im,-0.26880766347122187 + 0.10829790841335779im,-0.2736291402288548 + 0.1134203315829569im,-0.2688864265847232 + 0.10781708355836206im,-0.26994870613017646 + 0.11339534090930029im"
5,4,1.43,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4640298724716699 - 0.06270783066109738im,-0.4731792354252961 - 0.06421144288060213im,-0.4639695957415515 - 0.06278394767382113im,-0.4723577151284364 - 0.06316299643080664im,-0.46076686403766065 - 0.06482558488773393im","0.08019731136548386 + 0.07297395152835166im,0.06723886568280485 + 0.05902766074853129im,0.06323908776477355 + 0.05499346113261391im,0.05819925872231392 + 0.054444331728055045im,0.05724813859285063 + 0.05413869440959853im","2200,1400,1200,1200,1100","-0.45607927972454076 - 0.059007395796324955im,-0.46612716241292573 - 0.06265389963021627im,-0.4554757452402762 - 0.05991895130889028im,-0.4656923847551506 - 0.06171045160690902im,-0.45426845472569877 - 0.06278843910943421im","-0.2689174852937538 + 0.11640063795219108im,-0.2680116736469981 + 0.11087125386132697im,-0.26769057503444055 + 0.11626478975129374im,-0.26826785781312157 + 0.11087335516662285im,-0.2640275087408518 + 0.11549459900042708im"
5,4,1.445,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.46356382366492577 - 0.06136849080043446im,-0.46928447841474397 - 0.0615128672131944im,-0.46409369689208063 - 0.06475250558376155im,-0.46901508119081725 - 0.0619612847967755im,-0.4629192559822032 - 0.06825411426983204im","0.08150849113302261 + 0.07497545003516708im,0.06697681575620379 + 0.05646695300537423im,0.0634873942446111 + 0.05504807883550428im,0.05999294433585388 + 0.05389337623964671im,0.05800268286900697 + 0.05249204503256854im","2300,1300,1200,1300,1000","-0.45561653436570854 - 0.062025916753128386im,-0.4656929054527207 - 0.059618536757563415im,-0.4554578074440396 - 0.06292760253465861im,-0.4644028523530497 - 0.058758085997817615im,-0.4555236015887975 - 0.06542203534732992im","-0.25947509126106155 + 0.11777281327141909im,-0.2635617372260945 + 0.1137234596001934im,-0.25837068846928246 + 0.11742098415274786im,-0.26355248403669423 + 0.11409498119232472im,-0.25537497535944653 + 0.11613578687219218im"
5,4,1.46,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.46646843520403913 - 0.06391001930692229im,-0.4713874941498409 - 0.05985964182705597im,-0.4603626570861833 - 0.06798251126506973im,-0.46514313198985086 - 0.06173766404223365im,-0.4605059584622561 - 0.07001414203514267im","0.07887917111683267 + 0.07421554086634989im,0.06700594294264786 + 0.056615213121410254im,0.06112968314915249 + 0.056751685925308576im,0.06007371667536581 + 0.05162964662248797im,0.05708656569813465 + 0.05176159962071442im","2100,1400,1100,1100,900","-0.4569411324766394 - 0.06446552151185128im,-0.46357064212146265 - 0.05706864872100427im,-0.45713403872854375 - 0.06512815186033165im,-0.4616598528778667 - 0.05672901167120475im,-0.45801133991291143 - 0.06665847859168364im","-0.2528920839502958 + 0.11884062187859007im,-0.2604152578667252 + 0.11745565462894003im,-0.2520731952922827 + 0.1183819821994997im,-0.2598344362130178 + 0.11797597469521172im,-0.25010831313001836 + 0.11696375024092032im"
5,4,1.475,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4692497216195935 - 0.06911076782363533im,-0.4642437598137262 - 0.058169041422052724im,-0.4678458030946084 - 0.06690997669093465im,-0.4631118262660712 - 0.0594496699462704im,-0.4672732873072683 - 0.06647784755375301im","0.081135335657754 + 0.07280370262124738im,0.06654632742360624 + 0.058660985877445886im,0.062232249425236176 + 0.0536616413560702im,0.05935838254006849 + 0.05102507280456494im,0.06055774856110574 + 0.05157815352949528im","1800,1600,1000,1200,1000","-0.4594509212911321 - 0.06548327332120206im,-0.460454851478804 - 0.055832608250001685im,-0.45979129739077035 - 0.0657697899296913im,-0.45835826559163206 - 0.05624718185900881im,-0.4607801341929401 - 0.06609796593350913im","-0.2468187620047338 + 0.11950921982174724im,-0.25517441975392574 + 0.12105885221217595im,-0.2463601062053957 + 0.11907466625125668im,-0.25392287320498236 + 0.12146492015952315im,-0.2454782434464651 + 0.11790627762732533im"
5,4,1.49,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4652310279704727 - 0.06883465662007147im,-0.4639829118340718 - 0.05876025283648971im,-0.46700816540479667 - 0.06819296016430891im,-0.4595965645510884 - 0.06116255305419333im,-0.4697905007801065 - 0.06495723735617742im","0.08228002320031233 + 0.07308990328669131im,0.0676399912122075 + 0.05650490210715577im,0.06353866437534068 + 0.054693132283792564im,0.05999981005109315 + 0.051548335584423864im,0.05628570756988787 + 0.05332968761641136im","1800,1500,1000,1100,1100","-0.46184753595952777 - 0.06519189403100664im,-0.45704178069317436 - 0.056697337899729285im,-0.4620938641205912 - 0.06509830388241901im,-0.45523286334168445 - 0.05782961588236603im,-0.462497011500583 - 0.06439699438640337im","-0.2428813548965601 + 0.12063897997821879im,-0.24938707478444566 + 0.12436176415020908im,-0.24274307164691597 + 0.1203352568901524im,-0.24758311703518948 + 0.12445524430540751im,-0.2426691295551174 + 0.11966926224866727im"

